"row_number","wikipedia_title","battle_id","status","issue_count","internal_issue_count","stable_mismatch_count","diagnostic_mismatch_count","issue_types","stable_mismatch_fields","diagnostic_mismatch_fields","live_title","live_pageid","live_fetch_mode","notes"
"7815","Kol uprising","battle_58846197","needs_review","18","1","13","4","rejected_candidate","date_raw|start_date|end_date|year|century|war_name|location_raw|location_normalized|latitude|longitude|result_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Kol uprising","58846197","full_parse_fallback",""
"7820","1832 Georgian plot","battle_49162018","needs_review","2","2","0","0","rejected_candidate|weak_row_no_infobox_no_result","","","1832 Georgian plot","49162018","full_parse_fallback",""
"7852","Ja Thak Wa uprising","battle_60076284","needs_review","24","1","19","4","rejected_candidate","date_raw|start_date|end_date|year|century|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Ja Thak Wa uprising","60076284","full_parse_fallback",""
"7857","1835–1858 revolt in Ottoman Tripolitania","battle_32056003","needs_review","21","1","12","8","rejected_candidate","date_raw|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","1835–1858 revolt in Ottoman Tripolitania","32056003","full_parse_fallback",""
"7891","1837 Poonch Revolt","battle_68455955","needs_review","18","1","13","4","rejected_candidate","date_raw|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","1837 Poonch Revolt","68455955","full_parse_fallback",""
"7912","1838 Druze revolt","battle_34026544","needs_review","28","1","23","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","1838 Druze revolt","34026544","full_parse_fallback",""
"7979","Cambodian Uprising (1840–1841)","battle_61280555","needs_review","26","1","21","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Cambodian Uprising (1840–1841)","61280555","full_parse_fallback",""
"7987","Storming and Capture of Acre","battle_52102722","needs_review","33","1","24","8","rejected_candidate","war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|page_type|infobox_present","page_type_confidence|classification_notes|acceptance_reason|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Storming and Capture of Acre","52102722","full_parse_fallback",""
"8073","Cooking Pot Uprising","battle_56046747","needs_review","9","1","4","4","rejected_candidate","location_raw|location_normalized|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Cooking Pot Uprising","56046747","full_parse_fallback",""
"8080","Solís Uprising","battle_26327457","needs_review","10","1","6","3","rejected_candidate","date_raw|start_date|end_date|year|result_raw|notes","acceptance_reason|text_length|categories","Solís Uprising","26327457","full_parse_fallback",""
"8195","Fall of Rome (1849)","battle_81710492","needs_review","31","1","22","8","rejected_candidate","date_raw|start_date|end_date|year|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Fall of Rome (1849)","81710492","full_parse_fallback",""
"8202","Palatine uprising","battle_43530397","needs_review","13","2","4","7","rejected_candidate|weak_row_no_infobox_no_result","date_raw|start_date|end_date|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family","Palatine uprising","43530397","full_parse_fallback",""
"8254","1854 bombardment of Odessa","battle_48479634","needs_review","26","1","21","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_b_raw|strength_side_b_min|strength_side_b_max|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","1854 bombardment of Odessa","48479634","full_parse_fallback",""
"8336","Revolt of Rajab Ali","battle_70334370","needs_review","10","1","5","4","rejected_candidate","date_raw|start_date|end_date|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Revolt of Rajab Ali","70334370","full_parse_fallback",""
"8489","Phulaguri Uprising","battle_71959078","needs_review","21","1","16","4","rejected_candidate","war_name|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Phulaguri Uprising","71959078","full_parse_fallback",""
"8644","Action off Galveston Light","battle_29807741","needs_review","31","1","26","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Action off Galveston Light","29807741","full_parse_fallback",""
"9182","Krivošije uprising (1869)","battle_48562507","needs_review","25","1","20","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Krivošije uprising (1869)","48562507","full_parse_fallback",""
"9211","1871 Liberian coup d'état","battle_75647929","needs_review","19","1","14","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","1871 Liberian coup d'état","75647929","full_parse_fallback",""
"9255","Svaneti uprising of 1875–1876","battle_65469816","needs_review","15","1","10","4","rejected_candidate","war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Svaneti uprising of 1875–1876","65469816","full_parse_fallback",""
"9256","1876 Ottoman coup d'état","battle_69248461","needs_review","17","1","12","4","rejected_candidate","war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","1876 Ottoman coup d'état","69248461","full_parse_fallback",""
"9313","Kresna–Razlog uprising","battle_13724300","needs_review","32","1","27","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_c_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Kresna–Razlog uprising","13724300","full_parse_fallback",""
"9342","Uprising of Sheikh Ubeydullah","battle_65662507","needs_review","25","1","20","4","rejected_candidate","date_raw|start_date|end_date|year|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_a_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Uprising of Sheikh Ubeydullah","65662507","full_parse_fallback",""
"9431","Jambi uprising","battle_25750666","needs_review","5","1","1","3","rejected_candidate","notes","acceptance_reason|text_length|categories","Jambi uprising","25750666","full_parse_fallback",""
"9464","Pahang Uprising","battle_71580629","needs_review","20","1","15","4","rejected_candidate","date_raw|start_date|year|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Pahang Uprising","71580629","full_parse_fallback",""
"9466","1892 Sack of Salaga","battle_49103542","needs_review","11","1","6","4","rejected_candidate","location_raw|location_normalized|latitude|longitude|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","1892 Sack of Salaga","49103542","full_parse_fallback",""
"9536","Yaqui Uprising","battle_33137130","needs_review","21","1","16","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_c_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Yaqui Uprising","33137130","full_parse_fallback",""
"9571","Bombardment of San Juan","battle_24575201","needs_review","34","1","29","4","rejected_candidate","date_raw|end_date|war_name|location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_c_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Bombardment of San Juan","24575201","full_parse_fallback",""
"9613","Mutiny on the Ethel","battle_77649867","needs_review","10","1","5","4","rejected_candidate","date_raw|start_date|end_date|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Mutiny on the Ethel","77649867","full_parse_fallback",""
"9669","Russian invasion of Manchuria","battle_33079624","needs_review","34","1","25","8","rejected_candidate","date_raw|start_date|end_date|year|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Russian invasion of Manchuria","33079624","full_parse_fallback",""
"9688","Kumasi Mutiny of 1901","battle_65104658","needs_review","6","2","1","3","rejected_candidate|weak_row_no_infobox_no_result","notes","acceptance_reason|text_length|categories","Kumasi Mutiny of 1901","65104658","full_parse_fallback",""
"9697","Venezuelan crisis of 1902–1903","battle_29019131","needs_review","22","1","13","8","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Venezuelan crisis of 1902–1903","29019131","full_parse_fallback",""
"9703","Bombardment of Fort San Carlos","battle_31032469","needs_review","29","1","24","4","rejected_candidate","war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|page_type|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Bombardment of Fort San Carlos","31032469","full_parse_fallback",""
"9708","1904 Sasun uprising","battle_8863748","needs_review","33","1","28","4","rejected_candidate","date_raw|start_date|end_date|year|war_name|location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","1904 Sasun uprising","8863748","full_parse_fallback",""
"9709","1904–1905 uprising in Madagascar","battle_62192367","needs_review","9","2","3","4","rejected_candidate|weak_row_no_infobox_no_result","result_raw|result_normalized|notes","acceptance_reason|text_length|categories|extraction_confidence","1904–1905 uprising in Madagascar","62192367","full_parse_fallback",""
"9738","Batang uprising","battle_32740153","needs_review","24","1","19","4","rejected_candidate","date_raw|start_date|end_date|year|war_name|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Batang uprising","32740153","full_parse_fallback",""
"9743","Moscow uprising of 1905","battle_23501890","needs_review","27","1","22","4","rejected_candidate","date_raw|start_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Moscow uprising of 1905","23501890","full_parse_fallback",""
"9756","Bitlis uprising (1907)","battle_62314698","needs_review","17","1","12","4","rejected_candidate","date_raw|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Bitlis uprising (1907)","62314698","full_parse_fallback",""
"9805","1912 Ottoman coup d'état","battle_36125995","needs_review","16","1","11","4","rejected_candidate","date_raw|start_date|end_date|location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","1912 Ottoman coup d'état","36125995","full_parse_fallback",""
"9837","1913 Ottoman coup d'état","battle_5053598","needs_review","18","1","13","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","1913 Ottoman coup d'état","5053598","full_parse_fallback",""
"9858","1914–1915 Muslim revolts in Albania","battle_30624663","needs_review","26","1","21","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","1914–1915 Muslim revolts in Albania","30624663","full_parse_fallback",""
"9861","Affair of Agbeluvoe","battle_35203828","needs_review","33","1","24","8","rejected_candidate","war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Affair of Agbeluvoe","35203828","full_parse_fallback",""
"9862","Affair of Khra","battle_35207490","needs_review","33","1","24","8","rejected_candidate","war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Affair of Khra","35207490","full_parse_fallback",""
"9935","Bitlis uprising (1914)","battle_62139578","needs_review","26","1","19","6","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_a_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|extraction_confidence","Bitlis uprising (1914)","62139578","full_parse_fallback",""
"9975","Ovambo Uprising","battle_67798924","needs_review","31","1","26","4","rejected_candidate","date_raw|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Ovambo Uprising","67798924","full_parse_fallback",""
"9982","Russian invasion of East Prussia (1914)","battle_10459615","needs_review","31","1","26","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Russian invasion of East Prussia (1914)","10459615","full_parse_fallback",""
"10009","1915 Kachin Hills uprising","battle_74682413","needs_review","30","1","25","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","1915 Kachin Hills uprising","74682413","full_parse_fallback",""
"10011","1915 uprising in Karbala","battle_62386372","needs_review","19","1","14","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","1915 uprising in Karbala","62386372","full_parse_fallback",""
"10012","Action of 10 May 1915","battle_50670142","needs_review","26","1","21","4","rejected_candidate","war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_b_min|casualties_side_b_max|page_type|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Action of 10 May 1915","50670142","full_parse_fallback",""
"10080","Defense of Azakh","battle_65573360","needs_review","35","1","26","8","rejected_candidate","date_raw|end_date|war_name|location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Defense of Azakh","65573360","full_parse_fallback",""
"10122","Shabin-Karahisar uprising","battle_8232764","needs_review","31","1","26","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Shabin-Karahisar uprising","8232764","full_parse_fallback",""
"10133","1916 Cochinchina uprising","battle_15997199","needs_review","11","1","6","4","rejected_candidate","location_raw|location_normalized|result_raw|result_normalized|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","1916 Cochinchina uprising","15997199","full_parse_fallback",""
"10134","1916 uprising in Hilla","battle_62394642","needs_review","27","1","22","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","1916 uprising in Hilla","62394642","full_parse_fallback",""
"10271","Barue uprising","battle_57780408","needs_review","8","1","6","1","rejected_candidate","date_raw|start_date|end_date|location_raw|location_normalized|infobox_present","extraction_confidence","Barue uprising","57780408","full_parse_fallback",""
"10359","Toplica Uprising","battle_37948117","needs_review","24","1","19","4","rejected_candidate","date_raw|start_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Toplica Uprising","37948117","full_parse_fallback",""
"10362","1918 occupation of Međimurje","battle_69309435","needs_review","22","1","17","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_a_max|page_type|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","1918 occupation of Međimurje","69309435","full_parse_fallback",""
"10365","Al-Khurma dispute","battle_35926995","needs_review","25","1","20","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Al-Khurma dispute","35926995","full_parse_fallback",""
"10366","Anti-Hetman Uprising","battle_74833346","needs_review","26","1","21","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Anti-Hetman Uprising","74833346","full_parse_fallback",""
"10500","November Uprising (Lviv, 1918)","battle_74833980","needs_review","15","1","10","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","November Uprising (Lviv, 1918)","74833980","full_parse_fallback",""
"10538","1918–1920 unrest in Split","battle_31550904","needs_review","33","1","28","4","rejected_candidate","date_raw|start_date|end_date|year|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","1918–1920 unrest in Split","31550904","full_parse_fallback",""
"10571","Black Sea mutiny","battle_63466161","needs_review","2","2","0","0","rejected_candidate|weak_row_no_infobox_no_result","","","Black Sea mutiny","63466161","full_parse_fallback",""
"10578","Hryhoriv Uprising","battle_71695251","needs_review","26","1","21","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Hryhoriv Uprising","71695251","full_parse_fallback",""
"10579","I Silesian Uprising","battle_81654356","needs_review","31","1","22","8","rejected_candidate","date_raw|start_date|end_date|year|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","I Silesian Uprising","81654356","full_parse_fallback",""
"10597","Spartacist uprising","battle_40494593","needs_review","30","1","25","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_c_raw|strength_side_a_min|strength_side_a_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Spartacist uprising","40494593","full_parse_fallback",""
