"row_number","wikipedia_title","battle_id","status","issue_count","internal_issue_count","stable_mismatch_count","diagnostic_mismatch_count","issue_types","stable_mismatch_fields","diagnostic_mismatch_fields","live_title","live_pageid","live_fetch_mode","notes"
"4473","Battle of Nördlingen (1634)","battle_125661","needs_review","29","0","24","5","","date_raw|location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_b_min|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Nördlingen (1634)","125661","wikitext_batch",""
"4480","Battle of Kartarpur","battle_31300144","needs_review","12","0","7","5","","result_raw|result_normalized|result_type|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Kartarpur","31300144","wikitext_batch",""
"4488","Sulyma uprising","battle_37561484","needs_review","20","1","15","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Sulyma uprising","37561484","full_parse_fallback",""
"4538","Portuguese Restoration War","battle_6357472","needs_review","14","0","9","5","","war_name|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Portuguese Restoration War","6357472","wikitext_batch",""
"4552","Battle of San Salvador (1641)","battle_62458631","needs_review","14","1","8","5","invalid_result_type","war_name|location_raw|location_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of San Salvador (1641)","62458631","wikitext_batch",""
"4644","Jiashen Incident","battle_19357963","needs_review","33","1","24","8","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Jiashen Incident","19357963","full_parse_fallback",""
"4645","Relief of Montgomery Castle","battle_34775204","needs_review","32","1","27","4","rejected_candidate","date_raw|start_date|end_date|year|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Relief of Montgomery Castle","34775204","full_parse_fallback",""
"4714","Battle of Zusmarshausen","battle_3603245","needs_review","31","1","24","6","missing_field","war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|extraction_confidence","Battle of Zusmarshausen","3603245","wikitext_batch",""
"4804","Polish–Russian War (1654–1667)","battle_6851097","needs_review","18","1","9","8","suspicious_commander_count","location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|source_family","Polish–Russian War (1654–1667)","6851097","wikitext_batch",""
"4881","Battle of the Dunes (1658)","battle_157060","needs_review","27","0","22","5","","location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of the Dunes (1658)","157060","wikitext_batch",""
"4903","Battle of the Lines of Elvas","battle_3287658","needs_review","29","0","22","7","","location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page","Battle of the Lines of Elvas","3287658","wikitext_batch",""
"4909","Battle of Pavan Khind","battle_6607212","needs_review","25","0","20","5","","war_name|location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|casualties_side_a_min|casualties_side_a_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Pavan Khind","6607212","wikitext_batch",""
"4912","Battle of Slobodyshche","battle_14836973","needs_review","1","1","0","0","invalid_result_type","","","Battle of Slobodyshche","14836973","wikitext_batch",""
"4941","Battle of Lowestoft","battle_887677","needs_review","14","0","9","5","","location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Lowestoft","887677","wikitext_batch",""
"4946","Kongo Civil War","battle_12725919","needs_review","9","1","4","4","missing_field","result_raw|result_normalized|result_type|notes","acceptance_reason|text_length|categories|extraction_confidence","Kongo Civil War","12725919","wikitext_batch",""
"4955","Polish–Cossack–Tatar War (1666–1671)","battle_13828033","needs_review","16","0","11","5","","war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Polish–Cossack–Tatar War (1666–1671)","13828033","wikitext_batch",""
"5101","Russo-Turkish War (1686–1700)","battle_932625","needs_review","19","1","13","5","missing_commanders","date_raw|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_a_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Russo-Turkish War (1686–1700)","932625","wikitext_batch",""
"5118","Siege of Bangkok","battle_18211951","needs_review","3","2","0","1","invalid_result_type|missing_commanders","","categories","Siege of Bangkok","18211951","wikitext_batch",""
"5128","Battle of Niš (1689)","battle_32627958","needs_review","7","3","0","4","battle_id_source_title_mismatch|invalid_result_type|missing_commanders","","page_type_confidence|classification_notes|acceptance_reason|categories","Battle of Niš (1689)","32627958","wikitext_batch",""
"5142","Williamite War in Ireland","battle_1103509","needs_review","23","0","18","5","","location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Williamite War in Ireland","1103509","wikitext_batch",""
"5153","Battle of Ulan Butung","battle_38640721","needs_review","5","1","0","4","invalid_result_type","","page_type_confidence|classification_notes|acceptance_reason|categories","Battle of Ulan Butung","38640721","wikitext_batch",""
"5180","Battles of Barfleur and La Hougue","battle_424068","needs_review","21","0","16","5","","date_raw|start_date|end_date|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battles of Barfleur and La Hougue","424068","wikitext_batch",""
"5234","Streltsy uprising","battle_912353","needs_review","7","0","4","3","","result_raw|result_normalized|result_type|notes","acceptance_reason|text_length|categories","Streltsy uprising","912353","wikitext_batch",""
"5235","Arena Massacre","battle_4860300","needs_review","8","1","3","4","missing_field","result_raw|result_normalized|notes","acceptance_reason|text_length|categories|extraction_confidence","Arena Massacre","4860300","wikitext_batch",""
"5303","Battle of Blenheim","battle_4049","needs_review","18","0","13","5","","date_raw|location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Blenheim","4049","wikitext_batch",""
"5416","Hotak revolt","battle_80234332","needs_review","28","1","19","8","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Hotak revolt","80234332","full_parse_fallback",""
"5431","Battle of Villaviciosa","battle_4749375","needs_review","25","0","20","5","","location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|casualties_side_a_min|casualties_side_b_min|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Villaviciosa","4749375","wikitext_batch",""
"5455","Huilliche uprising of 1712","battle_36054764","needs_review","25","1","16","8","rejected_candidate","date_raw|start_date|end_date|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Huilliche uprising of 1712","36054764","full_parse_fallback",""
"5467","Ottoman–Venetian War (1714–1718)","battle_12020306","needs_review","14","1","9","4","battle_id_source_title_mismatch","result_raw|result_normalized|result_type|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min","text_length|list_page_origin|parent_list_page|source_family","Ottoman–Venetian War (1714–1718)","12020306","wikitext_batch",""
"5521","Battle of Coille Bhan","battle_32139706","needs_review","1","1","0","0","invalid_result_type","","","Battle of Coille Bhan","32139706","wikitext_batch",""
"5525","Armenian liberation struggle (1722–1730)","battle_53952532","needs_review","22","2","12","8","battle_id_source_title_mismatch|rejected_candidate","war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Armenian liberation struggle (1722–1730)","53952532","full_parse_fallback",""
"5537","Appeal War","battle_36003690","needs_review","5","1","0","4","invalid_result_type","","page_type_confidence|classification_notes|acceptance_reason|categories","Appeal War","36003690","wikitext_batch",""
"5563","Samba rebellion","battle_44290953","needs_review","10","1","3","6","missing_field","result_raw|result_normalized|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|extraction_confidence","Samba rebellion","44290953","wikitext_batch",""
"5651","Battle of Madonna dell'Olmo","battle_3022255","needs_review","17","0","12","5","","location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Madonna dell'Olmo","3022255","wikitext_batch",""
"5704","Battle of Piacenza","battle_2402182","needs_review","17","0","12","5","","location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Piacenza","2402182","wikitext_batch",""
"5776","Konbaung–Hanthawaddy War","battle_31175567","needs_review","17","1","11","5","invalid_result_type","location_raw|location_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Konbaung–Hanthawaddy War","31175567","wikitext_batch",""
"5789","Yoruba Wars","battle_63188137","needs_review","15","1","8","6","missing_field","date_raw|start_date|end_date|year|result_raw|result_normalized|result_type|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|extraction_confidence","Yoruba Wars","63188137","wikitext_batch",""
"5836","Mysore invasion of Calicut","battle_31357995","needs_review","29","1","20","8","rejected_candidate","date_raw|start_date|end_date|year|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_a_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Mysore invasion of Calicut","31357995","full_parse_fallback",""
"5845","Battle of Carillon","battle_157366","needs_review","25","0","20","5","","location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|casualties_side_a_min|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Carillon","157366","wikitext_batch",""
"5916","Battle of Torgau","battle_446491","needs_review","24","0","19","5","","war_name|location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Torgau","446491","wikitext_batch",""
"5939","Third Battle of Panipat","battle_142027","needs_review","22","0","17","5","","location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Third Battle of Panipat","142027","wikitext_batch",""
"5940","Anglo-Spanish War (1762–1763)","battle_4399921","needs_review","16","1","10","5","suspicious_commander_count","location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Anglo-Spanish War (1762–1763)","4399921","wikitext_batch",""
"5991","Mapuche uprising of 1766","battle_63200259","needs_review","20","1","15","4","rejected_candidate","date_raw|start_date|end_date|year|war_name|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Mapuche uprising of 1766","63200259","full_parse_fallback",""
"5993","Regulator Movement in North Carolina","battle_75779080","needs_review","27","1","18","8","rejected_candidate","date_raw|end_date|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Regulator Movement in North Carolina","75779080","full_parse_fallback",""
"5995","Anglo-Mysore wars","battle_1147028","needs_review","16","1","8","7","missing_field","date_raw|start_date|end_date|year|result_raw|result_normalized|result_type|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|source_family|extraction_confidence","Anglo-Mysore wars","1147028","wikitext_batch",""
"6005","Battle of Borgo","battle_27255697","needs_review","15","1","9","5","invalid_result_type","location_raw|location_normalized|latitude|longitude|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Borgo","27255697","wikitext_batch",""
"6007","Battle of Kerch Strait (1774)","battle_1885290","needs_review","9","1","4","4","missing_field","result_raw|result_normalized|result_type|notes","acceptance_reason|text_length|categories|extraction_confidence","Battle of Kerch Strait (1774)","1885290","wikitext_batch",""
"6009","Battle of Maymyo","battle_60587032","needs_review","7","1","2","4","invalid_result_type","latitude|longitude","page_type_confidence|classification_notes|acceptance_reason|categories","Battle of Maymyo","60587032","wikitext_batch",""
"6025","Zemene Mesafint","battle_5572280","needs_review","14","1","9","4","missing_field","date_raw|start_date|end_date|year|century|result_raw|result_normalized|result_type|notes","acceptance_reason|text_length|categories|extraction_confidence","Zemene Mesafint","5572280","wikitext_batch",""
"6026","Battle of Aspindza","battle_2953682","needs_review","24","1","18","5","missing_commanders","location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Aspindza","2953682","wikitext_batch",""
"6045","Russian occupations of Beirut","battle_57284205","needs_review","23","1","14","8","rejected_candidate","date_raw|start_date|end_date|year|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Russian occupations of Beirut","57284205","full_parse_fallback",""
"6060","Turkish-Crimean Invasion of Kabarda (1774)","battle_80081829","needs_review","33","1","22","10","rejected_candidate","date_raw|start_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|page_type|infobox_present","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Turkish-Crimean Invasion of Kabarda (1774)","80081829","full_parse_fallback",""
"6217","Action of 10 August 1780","battle_59542373","needs_review","29","1","24","4","rejected_candidate","war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Action of 10 August 1780","59542373","full_parse_fallback",""
"6255","On War","battle_22808","needs_review","9","1","4","4","missing_field","result_raw|result_normalized|result_type|notes","acceptance_reason|text_length|categories|extraction_confidence","On War","22808","wikitext_batch",""
"6264","1781 revolt in Bihar","battle_61237155","needs_review","23","1","18","4","rejected_candidate","date_raw|start_date|end_date|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_b_min|strength_side_b_max|page_type|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","1781 revolt in Bihar","61237155","full_parse_fallback",""
"6274","Battle of Fort Royal","battle_2921833","needs_review","18","0","13","5","","date_raw|location_raw|location_normalized|result_raw|result_normalized|result_type|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Fort Royal","2921833","wikitext_batch",""
"6293","Battle of the Chesapeake","battle_36771","needs_review","23","0","18","5","","location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of the Chesapeake","36771","wikitext_batch",""
"6348","Kuban Nogai uprising","battle_59579749","needs_review","37","1","28","8","rejected_candidate","date_raw|start_date|end_date|year|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Kuban Nogai uprising","59579749","full_parse_fallback",""
"6365","Siege of Kizlyar (July 1785)","battle_73966687","needs_review","6","2","0","4","battle_id_source_title_mismatch|invalid_result_type","","page_type_confidence|classification_notes|acceptance_reason|categories","Siege of Kizlyar (July 1785)","73966687","wikitext_batch",""
"6371","Shays's Rebellion","battle_123433","needs_review","17","0","8","9","","location_raw|location_normalized|result_raw|result_normalized|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|source_family|extraction_confidence","Shays's Rebellion","123433","wikitext_batch",""
"6397","Siege of Ochakov (1788)","battle_6281685","needs_review","27","0","22","5","","date_raw|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Siege of Ochakov (1788)","6281685","wikitext_batch",""
"6465","Battle of Jemappes","battle_188943","needs_review","26","0","21","5","","location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|casualties_side_a_min|casualties_side_a_max|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Jemappes","188943","wikitext_batch",""
"6479","Huilliche uprising of 1792","battle_63639300","needs_review","20","1","15","4","rejected_candidate","date_raw|start_date|end_date|year|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Huilliche uprising of 1792","63639300","full_parse_fallback",""
"6562","Siege of Mainz (1793)","battle_8816148","needs_review","26","0","21","5","","location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Siege of Mainz (1793)","8816148","wikitext_batch",""
"6615","Croisière du Grand Hiver","battle_15165676","needs_review","6","0","4","2","","result_raw|result_normalized|result_type|notes","acceptance_reason|categories","Croisière du Grand Hiver","15165676","wikitext_batch",""
"6640","Action at Mannheim (1795)","battle_60753382","needs_review","39","2","29","8","battle_id_source_title_mismatch|rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Action at Mannheim (1795)","60753382","full_parse_fallback",""
"6660","Invasion of the Cape Colony","battle_46911732","needs_review","36","1","27","8","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Invasion of the Cape Colony","46911732","full_parse_fallback",""
"6682","Battle of Krusi","battle_24732844","needs_review","1","1","0","0","invalid_result_type","","","Battle of Krusi","24732844","wikitext_batch",""
"6735","Denisko uprising","battle_43418669","needs_review","24","1","19","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_a_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Denisko uprising","43418669","full_parse_fallback",""
"6770","French invasion of Switzerland","battle_31960374","needs_review","29","1","24","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","French invasion of Switzerland","31960374","full_parse_fallback",""
